company,newsroom_page,tag,link,year,base
Amazon,1,a,/news-releases/news-release-details/more-games-more-talent-and-more-control-fans-amazon-delivers,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-music-partners-universal-music-group-and-warner-music,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-expands-support-address-immediate-needs-including-shelter,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-timestream,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-transparency-launches-japan-australia,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-surpasses-215-million-donations-charities-through,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/mark-your-calendars-prime-day-here-time-holidays-october-13-14,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/wi-fi-6-here-amazon-introduces-all-new-eero-6-series-mesh-wifi,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-next-generation-fire-tv-stick-fire-tv-stick,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/introducing-luna-amazons-new-cloud-gaming-service-where-its-easy,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/introducing-all-new-echo-family-reimagined-inside-and-out,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/howard-university-and-amazon-studios-announce-continuation,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/best-buy-mckinstry-real-betis-schneider-electric-and-siemens,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-launches-climate-pledge-friendly-make-it-easier-customers,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-supports-department-justices-prosecution-six-defendants,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-first-recipients-investments-2-billion-climate,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-career-day-2020-more-300000-people-attended-event-and,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-music-launches-podcasts-customers-across-us-uk-germany,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/arcelik-chooses-aws-transform-its-appliance-manufacturing,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-new-shopping-experience-luxury-stores,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-provide-computer-science-education-more-550000-k-12,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/creating-more-job-opportunities-amazon-hiring-100000-new-full,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazons-beaumont-fulfillment-center-now-open-business,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-and-national-football-league-announce-new-next-gen-stats,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-career-day-2020-33000-corporate-and-tech-jobs,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-launchpad-celebrates-five-years-empowering-startups,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/weta-digital-advances-visual-effects-and-animation-cloud-aws,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazons-blink-unveils-new-wireless-security-cameras-hd-video,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-track-invest-18-billion-2020-help-small-and-medium-sized,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/indeed-selects-aws-its-preferred-cloud-drive-efficiencies-across,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-music-and-twitch-partner-combine-live-streaming-demand,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/mercedes-benz-joins-climate-pledge-and-delivers-more-1800,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/introducing-amazon-halo-and-amazon-halo-band-new-service-helps,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-ebs-io2-volume,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-supports-resolution-3m-case-against-fraudsters,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-supports-investigation-and-prosecution-four-new-york,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-add-thousands-jobs-phoenix-metro-area,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-plans-create-3500-new-jobs-us-tech-hubs-dallas,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-braket,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-new-fulfillment-center-and-delivery-station,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-and-kf-beauty-file-joint-lawsuit-against-counterfeiters,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/jack-box-goes-all-aws,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-project-zero-launches-seven-new-countries,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-aws-wavelength-boston-and-san,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-powers-modernas-digital-biotechnology-platform-develop-new,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-plans-expand-tampa-bay-area,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/global-payments-joins-forces-aws-deliver-future-payments,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/n-k-jemisins-short-story-emergency-skin-wins-2020-hugo-award,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazoncom-announces-second-quarter-results,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-fraud-detector,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-helps-fight-hunger-6-million-meals-74-million-pounds-food,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-continues-investment-tennessee-mt-juliet-fulfillment,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-contact-lens-amazon-connect,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-first-fulfillment-center-el-paso,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-2020-smb-impact-report-highlights-success-small-and,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazoncom-webcast-second-quarter-2020-financial-results,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/climate-pledge-and-we-mean-business-coalition-partner,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-amazon-interactive-video-service-amazon-ivs,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-new-pflugerville-fulfillment-center,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-music-announces-breakthrough-new-global-developing-artist,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-and-hsbc-reach-long-term-strategic-cloud-agreement,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-makes-health-care-access-even-easier-employees-launch-new,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-aws-iot-sitewise,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-reveals-top-10-states-most-digital-entrepreneurs-capita,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-first-fulfillment-center-and-second-delivery,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/capella-space-goes-all-aws,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-codeguru,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/ihs-markit-selects-aws-its-preferred-cloud-infrastructure,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-secures-naming-rights-future-home-seattles-new-nhl,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-amazon-honeycode,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-2020s-best-books-year-so-far,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-establishes-counterfeit-crimes-unit-bring-counterfeiters,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-funding-computer-science-education-132-elementary-schools,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-2-billion-climate-pledge-fund-invest-companies,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-funding-computer-science-education-all-154-elementary,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-and-formula-1-announce-new-racing-performance-stats-2020,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-and-valentino-file-joint-lawsuit-against-new-york-based,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-aws-snowcone,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-preferred-cloud-provider-genesys-cloud-customer-experience,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/infosys-joins-climate-pledge-commitment-co-founded-amazon-and,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/correcting-and-replacing-verizon-joins-amazon-and-global,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-sixth-generation-amazon-ec2,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-stops-multiple-fraudulent-affiliate-marketing-schemes,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-and-slack-join-forces-deliver-future-enterprise-workplace,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-air-expands-aircraft-fleet,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-literary-partnership-announces-2020-grant-recipients,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-funds-urban-greening-program-increase-climate-resilience,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-web-services-and-bundesliga-deliver-real-time-game,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/marys-place-opens-washington-states-largest-family-shelter,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-five-new-utility-scale-solar-projects-power,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/hunt-level-adapt-amazon-games-launches-crucible,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-help-local-retailers-grow-their-businesses-online,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/lyell-immunopharma-goes-all-aws-its-cloud-provider,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-studios-provide-1-million-jon-vinnys-restaurant-feed,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-major-enhancements-amazon-macie,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-new-tablets-entire-family-all-new-fire-hd-8,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/tc-energy-goes-all-aws,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-kendra,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-original-series-regular-heroes-premiere-may-8,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-ultrawarm-amazon,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazoncom-announces-first-quarter-results,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/national-football-league-and-amazon-renew-and-expand-streaming,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-donates-39-million-codeva-expand-computer-science,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-launches-region-italy,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-augmented-artificial,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-keyspaces-apache,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/happiness-continues-jonas-brothers-fans-all-new-concert,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-amazon-appflow,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-launches-region-south-africa,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/part-its-plan-be-net-zero-carbon-2040-amazon-commits-10-million,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazoncom-webcast-first-quarter-2020-financial-results,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-donates-8200-laptops-seattle-public-school-elementary,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-detective,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-continues-renewable-energy-investments-wind-and-solar,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/kids-are-back-amazon-prime-video-bring-back-kids-hall-new,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-reveals-top-10-states-cities-and-top-categories-most,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/3m-selects-aws-its-preferred-cloud-provider-enterprise-it,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/second-spectrum-selects-aws-its-preferred-cloud-machine-learning,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-first-ever-amazon-future-engineer-teacher-year,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-announces-first-iowa-fulfillment-center,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/carrier-selects-aws-its-preferred-cloud-provider-drive-digital,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-expands-santa-barbara-and-announces-plans-create-150-tech,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-invested-15-billion-and-launched-225-new-tools-and,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazoncom-announces-fourth-quarter-sales-21-874-billion,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-donates-2-million-seattle-based-nonprofits-expand-access,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazoncom-webcast-fourth-quarter-2019-financial-results,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/bundesliga-goes-all-aws-revolutionize-football-viewing,2020,https://press.aboutamazon.com
Amazon,1,a,/news-releases/news-release-details/amazon-fire-tv-introduces-expanded-suite-features-and-new,2020,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-announces-first-fulfillment-center-amarillo-tx,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-music-launches-new-shopping-experience-making-it-easier,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/aws-announces-new-lower-cost-storage-classes-amazon-elastic-file,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/pga-tour-selects-aws-its-official-cloud-provider,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/aws-launches-second-region-japan,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/aws-announces-general-availability-amazon-lookout-vision,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-donates-15-million-codeorg-create-new-equity-minded,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/20-new-companies-spanning-agriculture-renewable-energy,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-receives-2021-fmi-food-safety-innovation-award,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-and-salvatore-ferragamo-file-two-joint-lawsuits-against,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/aws-and-bundesliga-enhance-real-time-game-analysis-new,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/aws-teams-national-hockey-league-be-official-cloud,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-and-dutch-blitz-file-joint-lawsuit-against-counterfeiters,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/national-ipr-center-and-amazons-operation-fulfilled-action,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-continues-investment-tennessee-alcoa-fulfillment-center,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazoncom-announces-financial-results-and-ceo-transition,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-expands-boston-tech-hub-plans-create-3000-new-jobs,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazoncom-webcast-fourth-quarter-2020-financial-results,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-teams-pharrell-williams-yellow-and-georgia-tech-launch,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-expands-investment-metro-detroit-creates-thousands-new,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-launches-2-billion-housing-equity-fund-make-over-20000,2021,https://press.aboutamazon.com
Amazon,2,a,/news-releases/news-release-details/amazon-continues-expand-its-transportation-fleet-purchased,2021,https://press.aboutamazon.com
